Record_ID,Exam_Board,Qualification,Subject_Name,Syllabus_Code,Exam_Year_From,Exam_Year_To,Is_Current_In_2026,Is_Latest_Published_Version,Syllabus_PDF_URL,Syllabus_Page_URL,PotatoPapers_Subject_Filter,PotatoPapers_Catalogue_URL,PotatoPapers_Paper_Record_Count,PotatoPapers_Has_Catalogue_Records,Availability_Notes,Source_Verification,Verified_On
edexcel-igcse-human-biology-2017,Pearson Edexcel,International GCSE,Human Biology,IG-HUMAN_BIOLOGY,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Human%20Biology/2017/specification-and-sample-assessment/international-gcse-human-biology-2017-spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-human-biology-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-information-and-communication-technology-2017,Pearson Edexcel,International GCSE,Information and Communication Technology,IG-INFORMATION_AND_COMMUNICATION_TECHNOLOGY,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Information%20and%20Communication%20Technology/2017/Specification%20and%20sample%20assessments/international-gcse-in-ict-spec.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-information-and-communication-technology-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-islamic-studies-2017,Pearson Edexcel,International GCSE,Islamic Studies,IG-ISLAMIC_STUDIES,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/islamic-studies/2017/specification-and-sample-assessments/international-gcse-islamic-studies-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-islamic-studies-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-mathematics-a-2016,Pearson Edexcel,International GCSE,Mathematics A,IG-MATHEMATICS_A,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Mathematics%20A/2016/Specification%20and%20sample%20assessments/international-gcse-in-mathematics-spec-a.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-mathematics-a-2016.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-mathematics-b-2016,Pearson Edexcel,International GCSE,Mathematics B,IG-MATHEMATICS_B,2016,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Mathematics%20B/2016/Specification%20and%20sample%20assessments/international-gcse-in-mathematics-spec-b.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-mathematics-b-2016.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-pakistan-studies-2017,Pearson Edexcel,International GCSE,Pakistan Studies,IG-PAKISTAN_STUDIES,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Pakistan%20Studies/2017/specification-and-sample-assessments/international-gcse-pakistan-studies-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-pakistan-studies-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-physics-2017,Pearson Edexcel,International GCSE,Physics,IG-PHYSICS,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Physics/2017/specification-and-sample-assessments/international-gcse-physics-2017-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-physics-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-religious-studies-2017,Pearson Edexcel,International GCSE,Religious Studies,IG-RELIGIOUS_STUDIES,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Religious%20Studies/2017/Specification%20and%20sample%20assessments/international-gcse-in-religious-studies.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-religious-studies-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-science-double-award-2017,Pearson Edexcel,International GCSE,Science (Double Award),IG-SCIENCE_DOUBLE_AWARD,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Science%20%28Double%20Award%29/2017/specification-and-sample-assessments/international-gcse-science-double-award-2017-specification1.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-science-double-award-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-sinhala-2017,Pearson Edexcel,International GCSE,Sinhala,IG-SINHALA,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Sinhala/2017/specification-and-sample-assessments/international-gcse-specification-sinhala.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-sinhala-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-spanish-2017,Pearson Edexcel,International GCSE,Spanish,IG-SPANISH,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Spanish/2017/specification-and-sample-assessments/international-gcse-spanish-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-spanish-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
edexcel-igcse-swahili-2017,Pearson Edexcel,International GCSE,Swahili,IG-SWAHILI,2017,,true,true,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Swahili/2017/specification-and-sample-assessments/international-gcse-swahili-specification.pdf,https://qualifications.pearson.com/en/qualifications/edexcel-international-gcses/international-gcse-swahili-2017.html,,,0,false,,HTTP 200 application/pdf,2026-08-29
